CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15965,342,1,95.56,3,Hibernating
15966,2,21,9328.34,2,Champions
15967,24,15,5904.24,2,Champions
15968,215,4,1632.3,0,At Risk
15969,48,9,1410.81,1,Loyal Customers
15970,144,1,296.2,3,Hibernating
15971,264,2,106.32,3,Hibernating
15972,373,1,81.14,3,Hibernating
15973,20,17,5308.55,2,Champions
15974,174,3,493.47,0,At Risk
15975,110,2,347.54,0,At Risk
15976,28,10,1585.33,1,Loyal Customers
15977,143,2,446.63,0,At Risk
15978,130,1,72.04,3,Hibernating
15979,17,31,10315.86,2,Champions
15980,19,21,8768.07,2,Champions
15981,273,1,121.45,3,Hibernating
15982,62,5,3217.19,1,Loyal Customers
15983,184,1,140.47,3,Hibernating
15984,19,34,11495.81,2,Champions
15985,31,41,16075.28,2,Champions
15986,74,3,1004.06,0,At Risk
15987,178,1,102.47,3,Hibernating
15988,8,26,10341.41,2,Champions
15989,207,1,218.94,3,Hibernating
15990,25,3,469.4,0,At Risk
15991,8,21,5498.45,2,Champions
15992,130,1,271.19,3,Hibernating
15993,24,6,5071.45,1,Loyal Customers
15994,67,2,130.95,0,At Risk
15995,39,6,1748.54,1,Loyal Customers
15996,100,4,1716.29,0,At Risk
15997,13,5,2563.36,1,Loyal Customers
15998,156,1,326.66,3,Hibernating
15999,199,1,46.43,3,Hibernating
16000,34,5,536.98,1,Loyal Customers
16001,76,8,2230.64,1,Loyal Customers
16002,269,1,79.55,3,Hibernating
16003,4,25,9781.12,2,Champions
16004,313,1,174.26,3,Hibernating
16005,120,1,189.44,3,Hibernating
16006,149,1,387.57,3,Hibernating
16007,39,3,491.69,0,At Risk
16008,39,1,293.38,0,At Risk
16009,121,5,631.72,0,At Risk
16010,20,12,8720.69,2,Champions
16011,70,5,383.55,0,At Risk
16012,234,1,320.69,3,Hibernating
16013,119,3,910.5,0,At Risk
16014,16,36,19767.17,2,Champions
16015,21,21,3415.12,2,Champions
16016,15,4,429.75,1,Loyal Customers
16017,78,1,613.31,0,At Risk
16018,8,30,24151.06,2,Champions
16019,165,1,160.83,3,Hibernating
16020,117,1,98.35,3,Hibernating
16021,39,7,2183.02,1,Loyal Customers
16022,169,1,94.29,3,Hibernating
16023,33,12,5910.58,1,Loyal Customers
16024,35,8,1489.44,1,Loyal Customers
16025,80,2,686.54,0,At Risk
16026,315,1,110.99,3,Hibernating
16027,33,7,980.74,1,Loyal Customers
16028,98,3,912.42,0,At Risk
16029,39,12,3175.25,1,Loyal Customers
16030,55,1,327.28,0,At Risk
16031,345,9,1322.46,0,At Risk
16032,30,17,5610.62,2,Champions
16033,246,1,253.75,3,Hibernating
16034,264,2,287.08,3,Hibernating
16035,16,24,6225.31,2,Champions
16036,258,2,642.91,3,Hibernating
16037,267,1,239.71,3,Hibernating
16038,23,1,123.05,0,At Risk
16039,104,2,138.62,3,Hibernating
16040,209,3,332.85,3,Hibernating
16041,149,1,172.05,3,Hibernating
16042,59,6,2725.21,1,Loyal Customers
16043,98,2,299.65,0,At Risk
16044,166,1,103.6,3,Hibernating
16045,178,1,61.72,3,Hibernating
16046,9,23,6379.94,2,Champions
16047,93,4,1570.2,0,At Risk
16048,234,1,184.95,3,Hibernating
16049,9,18,5957.84,2,Champions
16050,217,6,1657.92,0,At Risk
16051,175,3,542.32,0,At Risk
16052,112,1,192.51,3,Hibernating
16053,290,1,167.05,3,Hibernating
16054,5,25,13425.56,2,Champions
16055,158,1,188.55,3,Hibernating
16056,57,6,1443.49,1,Loyal Customers
16057,51,1,211.99,0,At Risk
16058,37,16,8327.74,2,Champions
16059,7,36,12051.12,2,Champions
16060,36,1,193.03,0,At Risk
16061,135,1,222.8,3,Hibernating
16062,24,4,773.96,1,Loyal Customers
16063,119,1,212.85,3,Hibernating
16064,109,1,223.73,3,Hibernating
16065,373,1,187.85,3,Hibernating
16066,16,3,764.43,1,Loyal Customers
16067,156,1,110.77,3,Hibernating
16068,109,15,1755.67,1,Loyal Customers
16069,208,1,65.37,3,Hibernating
16070,52,11,2250.03,1,Loyal Customers
16071,1,17,9631.05,2,Champions
16072,332,1,164.64,3,Hibernating
16073,18,3,604.3,1,Loyal Customers
16074,60,1,103.59,3,Hibernating
16075,14,31,10985.04,2,Champions
16076,26,1,191.12,0,At Risk
16077,181,1,107.18,3,Hibernating
16078,139,2,502.94,0,At Risk
16079,68,2,219.82,0,At Risk
16080,187,2,527.95,0,At Risk
16081,54,4,822.16,0,At Risk
16082,373,2,205.6,3,Hibernating
16083,3,16,9017.49,2,Champions
16084,122,1,123.84,3,Hibernating
16085,20,28,14168.09,2,Champions
16086,181,1,439.69,3,Hibernating
16087,277,1,122.8,3,Hibernating
16088,363,2,357.22,3,Hibernating
16089,65,8,3519.56,1,Loyal Customers
16090,14,1,337.1,0,At Risk
16091,9,12,5959.47,2,Champions
16092,266,1,134.14,3,Hibernating
16093,40,12,2185.51,1,Loyal Customers
16094,114,1,91.18,3,Hibernating
16095,57,2,1012.27,0,At Risk
16096,360,1,163.4,3,Hibernating
16097,179,1,159.46,3,Hibernating
16098,205,2,433.87,3,Hibernating
16099,186,1,478.24,3,Hibernating
16100,270,1,161.26,3,Hibernating
16101,92,3,385.08,0,At Risk
16102,212,1,172.05,3,Hibernating
16103,169,1,309.39,3,Hibernating
16104,32,3,142.81,0,At Risk
16105,4,16,4119.25,2,Champions
16106,279,1,131.2,3,Hibernating
16107,177,1,112.23,3,Hibernating
16108,13,30,11413.63,2,Champions
16109,55,7,973.02,1,Loyal Customers
16110,250,1,57.15,3,Hibernating
16111,18,26,2820.65,2,Champions
16112,189,1,120.86,3,Hibernating
16113,247,1,82.45,3,Hibernating
16114,55,1,308.24,0,At Risk
16115,56,1,189.35,0,At Risk
16116,17,7,1477.47,1,Loyal Customers
16117,52,2,833.08,0,At Risk
16118,116,1,108.64,3,Hibernating
16119,289,1,73.9,3,Hibernating
16120,108,1,202.68,3,Hibernating
16121,1,13,12647.45,2,Champions
16122,167,1,80.11,3,Hibernating
16123,11,5,1992.32,1,Loyal Customers
16124,303,1,92.46,3,Hibernating
16125,5,15,23929.42,2,Champions
16126,206,2,748.8,0,At Risk
16127,114,3,538.69,0,At Risk
16128,65,4,1423.5,1,Loyal Customers
16129,307,1,412.53,3,Hibernating
16130,10,17,4801.83,2,Champions
16131,56,16,6114.84,1,Loyal Customers
16132,206,6,1605.88,0,At Risk
16133,195,2,394.91,3,Hibernating
16134,28,8,2903.71,1,Loyal Customers
16135,27,5,1514.85,1,Loyal Customers
16136,34,47,19462.04,2,Champions
16137,259,1,197.05,3,Hibernating
16138,55,13,1639.75,1,Loyal Customers
16139,75,5,1101.52,1,Loyal Customers
16140,10,7,1833.62,1,Loyal Customers
16141,291,1,195.24,3,Hibernating
16142,226,1,145.44,3,Hibernating
16143,16,20,9513.88,2,Champions
16144,98,5,638.41,0,At Risk
16145,22,32,16857.26,2,Champions
16146,102,5,1891.26,1,Loyal Customers
16147,306,4,341.02,3,Hibernating
16148,255,1,298.26,3,Hibernating
16149,10,18,9436.52,2,Champions
16150,252,2,518.58,3,Hibernating
16151,317,1,146.53,3,Hibernating
16152,193,1,170.37,3,Hibernating
16153,245,1,196.17,3,Hibernating
16154,127,1,65.87,3,Hibernating
16155,125,1,80.25,3,Hibernating
16156,71,5,1429.38,1,Loyal Customers
16157,161,3,378.5,0,At Risk
16158,62,3,1973.06,1,Loyal Customers
16159,121,2,187.82,3,Hibernating
16160,11,17,5221.33,2,Champions
16161,15,7,914.53,1,Loyal Customers
16162,175,1,145.55,3,Hibernating
16163,51,3,814.05,0,At Risk
16164,19,4,1027.81,1,Loyal Customers
16165,53,5,1204.76,1,Loyal Customers
16166,256,2,206.2,3,Hibernating
16167,29,5,1986.03,1,Loyal Customers
16168,36,16,3069.33,1,Loyal Customers
16169,350,5,773.14,0,At Risk
16170,247,1,410.48,3,Hibernating
16171,373,1,223.84,3,Hibernating
16172,32,2,1141.75,0,At Risk
16173,186,1,64.06,3,Hibernating
16174,197,2,420.21,3,Hibernating
16175,373,1,529.31,3,Hibernating
16176,60,2,334.47,0,At Risk
16177,11,21,9003.13,2,Champions
16178,143,2,249.99,3,Hibernating
16179,90,1,210.66,3,Hibernating
16180,19,1,246.95,0,At Risk
16181,16,17,7902.3,2,Champions
16182,29,13,4213.18,1,Loyal Customers
16183,153,2,260.19,3,Hibernating
16184,7,35,11360.21,2,Champions
16185,167,4,838.99,0,At Risk
16186,190,1,111.09,3,Hibernating
16187,22,2,960.98,0,At Risk
16188,15,12,4885.23,2,Champions
16189,15,19,7783.44,2,Champions
16190,20,3,1408.33,1,Loyal Customers
16191,123,3,1093.92,0,At Risk
16192,180,3,252.05,3,Hibernating
16193,314,3,494.98,3,Hibernating
16194,213,3,359.59,3,Hibernating
16195,94,7,1294.38,1,Loyal Customers
16196,113,1,325.44,3,Hibernating
16197,53,3,1051.21,0,At Risk
16198,142,1,311.63,3,Hibernating
16199,20,4,2299.26,1,Loyal Customers
16200,41,6,1467.03,1,Loyal Customers
16201,88,5,2415.18,1,Loyal Customers
16202,53,3,525.71,0,At Risk
16203,41,8,5837.5,1,Loyal Customers
16204,11,37,22018.99,2,Champions
16205,63,4,361.99,0,At Risk
16206,113,1,146.02,3,Hibernating
16207,97,1,86.66,3,Hibernating
16208,4,40,6211.03,2,Champions
16209,59,6,2806.28,1,Loyal Customers
16210,101,1,381.15,0,At Risk
16211,157,2,164.14,3,Hibernating
16212,14,20,12714.58,2,Champions
16213,136,1,930.86,0,At Risk
16214,27,4,628.47,1,Loyal Customers
16215,23,3,645.26,1,Loyal Customers
16216,3,12,5180.64,2,Champions
16217,112,1,917.79,0,At Risk
16218,172,3,1008.53,0,At Risk
16219,30,8,719.05,1,Loyal Customers
16220,57,12,2756.41,1,Loyal Customers
16221,14,22,103199.09,2,Champions
16222,15,21,29175.14,2,Champions
16223,222,1,86.56,3,Hibernating
16224,218,2,443.27,3,Hibernating
16225,23,25,14635.0,2,Champions
16226,238,2,323.72,3,Hibernating
16227,36,7,1847.67,1,Loyal Customers
16228,264,5,899.22,0,At Risk
16229,243,1,155.16,3,Hibernating
16230,34,2,233.57,0,At Risk
16231,145,2,1425.04,0,At Risk
16232,89,2,499.14,0,At Risk
16233,22,6,1466.52,1,Loyal Customers
16234,190,1,246.38,3,Hibernating
16235,37,2,775.61,0,At Risk
16236,9,43,31959.29,2,Champions
16237,151,1,106.82,3,Hibernating
16238,47,7,2620.55,1,Loyal Customers
16239,78,1,565.99,0,At Risk
16240,13,2,1534.38,1,Loyal Customers
16241,45,14,15245.71,2,Champions
16242,47,4,1057.47,1,Loyal Customers
16243,35,11,2889.9,1,Loyal Customers
16244,74,2,632.99,0,At Risk
16245,55,6,859.09,1,Loyal Customers
16246,154,1,159.6,3,Hibernating
16247,279,3,352.64,3,Hibernating
16248,28,9,1839.04,1,Loyal Customers
16249,347,1,46.87,3,Hibernating
16250,198,1,222.98,3,Hibernating
16251,317,1,179.71,3,Hibernating
16252,320,2,309.03,3,Hibernating
16253,43,6,1303.91,1,Loyal Customers
16254,11,4,1100.21,1,Loyal Customers
16255,171,1,98.26,3,Hibernating
16256,94,2,357.05,0,At Risk
16257,147,5,731.83,0,At Risk
16258,105,1,304.28,3,Hibernating
16259,68,4,1302.43,1,Loyal Customers
16260,30,2,551.01,0,At Risk
16261,154,2,274.22,3,Hibernating
16262,9,14,7107.97,2,Champions
16263,373,1,360.76,3,Hibernating
16264,241,2,310.11,3,Hibernating
16265,19,28,17140.76,2,Champions
16266,52,8,1132.07,1,Loyal Customers
16267,100,2,1926.3,0,At Risk
16268,130,1,111.98,3,Hibernating
16269,114,3,1384.53,0,At Risk
16270,1,18,21679.36,2,Champions
16271,8,34,20729.37,2,Champions
16272,116,3,502.33,0,At Risk
16273,51,11,2274.01,1,Loyal Customers
16274,42,7,2425.02,1,Loyal Customers
16275,212,2,101.83,3,Hibernating
16276,9,18,6555.86,2,Champions
16277,145,1,68.79,3,Hibernating
16278,190,1,84.27,3,Hibernating
16279,160,3,442.26,0,At Risk
16280,164,2,1311.9,0,At Risk
16281,15,33,17797.23,2,Champions
16282,78,2,526.44,0,At Risk
16283,85,9,3212.29,1,Loyal Customers
16284,38,13,2589.18,1,Loyal Customers
16285,225,3,564.92,0,At Risk
16286,4,22,8640.32,2,Champions
16287,28,7,1856.34,1,Loyal Customers
16288,179,5,1180.21,0,At Risk
16289,38,7,1393.17,1,Loyal Customers
16290,9,14,9898.7,2,Champions
16291,15,17,9777.81,2,Champions
16292,14,1,465.45,0,At Risk
16293,139,1,258.85,3,Hibernating
16294,145,1,238.28,3,Hibernating
16295,7,21,3855.4,2,Champions
16296,82,2,503.2,0,At Risk
16297,197,2,573.48,0,At Risk
16298,83,1,327.54,0,At Risk
16299,188,2,448.65,3,Hibernating
16300,124,2,798.48,0,At Risk
16301,255,1,306.16,3,Hibernating
16302,371,1,201.69,3,Hibernating
16303,11,14,8454.84,2,Champions
16304,56,3,379.7,0,At Risk
16305,3,18,5374.1,2,Champions
16306,187,1,129.05,3,Hibernating
16307,7,17,6484.13,2,Champions
16308,272,3,1224.29,0,At Risk
16309,11,12,2102.87,2,Champions
16310,137,3,1057.68,0,At Risk
16311,24,7,2077.44,1,Loyal Customers
16312,130,1,214.86,3,Hibernating
16313,27,5,1911.35,1,Loyal Customers
16314,373,1,120.03,3,Hibernating
16315,64,1,450.89,0,At Risk
16316,129,6,498.82,0,At Risk
16317,159,1,100.18,3,Hibernating
16318,237,2,359.16,3,Hibernating
16319,373,2,341.82,3,Hibernating
16320,270,1,39.26,3,Hibernating
16321,97,2,264.47,0,At Risk
16322,269,1,61.3,3,Hibernating
16323,31,2,870.19,0,At Risk
16324,348,1,103.41,3,Hibernating
16325,373,1,112.65,3,Hibernating
16326,17,60,34161.31,2,Champions
16327,15,29,8604.33,2,Champions
16328,128,2,146.29,3,Hibernating
16329,115,2,413.12,0,At Risk
16330,55,5,1113.75,1,Loyal Customers
16331,330,2,122.06,3,Hibernating
16332,143,3,1175.67,0,At Risk
16333,25,6,858.34,1,Loyal Customers
16334,42,4,538.48,0,At Risk
16335,16,48,23171.09,2,Champions
16336,52,1,280.81,0,At Risk
16337,201,1,76.78,3,Hibernating
16338,19,16,5198.49,2,Champions
16339,316,1,123.9,3,Hibernating
16340,373,2,300.68,3,Hibernating
16341,42,21,11903.67,2,Champions
16342,159,1,142.19,3,Hibernating
16343,114,1,389.76,0,At Risk
16344,78,6,1176.65,1,Loyal Customers
16345,42,6,1791.65,1,Loyal Customers
16346,21,7,1097.13,1,Loyal Customers
16347,28,3,321.34,0,At Risk
16348,31,4,849.79,1,Loyal Customers
16349,31,5,824.25,1,Loyal Customers
16350,246,2,475.85,3,Hibernating
16351,125,3,739.57,0,At Risk
16352,162,1,183.81,3,Hibernating
16353,373,2,230.57,3,Hibernating
16354,32,25,20868.97,2,Champions
16355,89,3,1554.32,0,At Risk
16356,202,5,818.41,0,At Risk
16357,31,21,5334.5,2,Champions
16358,2,10,1966.45,2,Champions
16359,213,1,198.09,3,Hibernating
16360,8,21,4804.31,2,Champions
16361,89,4,592.72,0,At Risk
16362,97,4,661.6,0,At Risk
16363,140,2,1168.52,0,At Risk
16364,60,11,3032.1,1,Loyal Customers
16365,38,11,4565.24,1,Loyal Customers
16366,113,2,1033.0,0,At Risk
16367,270,1,121.64,3,Hibernating
16368,111,1,112.2,3,Hibernating
16369,26,39,13261.43,2,Champions
16370,124,4,649.87,0,At Risk
16371,81,2,372.85,0,At Risk
16372,52,7,1622.08,1,Loyal Customers
16373,55,3,482.34,0,At Risk
16374,26,3,698.7,1,Loyal Customers
16375,27,6,2028.07,1,Loyal Customers
16376,49,6,793.76,1,Loyal Customers
16377,329,1,193.19,3,Hibernating
16378,94,1,459.2,0,At Risk
16379,18,6,1512.1,1,Loyal Customers
16380,7,27,8153.65,2,Champions
16381,272,1,113.27,3,Hibernating
16382,20,39,7857.56,2,Champions
16383,76,1,257.24,0,At Risk
16384,236,5,647.08,0,At Risk
16385,261,1,223.12,3,Hibernating
16386,123,3,192.94,0,At Risk
16387,56,16,3374.5,1,Loyal Customers
16388,35,7,1286.59,1,Loyal Customers
16389,13,3,948.42,1,Loyal Customers
16390,83,2,257.53,0,At Risk
16391,32,10,4911.99,1,Loyal Customers
16392,35,6,4288.21,1,Loyal Customers
16393,7,25,6905.91,2,Champions
16394,178,2,329.82,3,Hibernating
16395,43,21,12721.21,2,Champions
16396,13,3,640.63,1,Loyal Customers
16397,293,1,60.18,3,Hibernating
16398,286,1,91.04,3,Hibernating
16399,165,1,190.08,3,Hibernating
16400,362,2,395.82,3,Hibernating
16401,3,37,34038.89,2,Champions
16402,288,1,106.27,3,Hibernating
16403,44,4,592.26,0,At Risk
16404,158,1,55.64,3,Hibernating
16405,60,5,877.12,1,Loyal Customers
16406,279,1,79.13,3,Hibernating
16407,79,6,1697.35,1,Loyal Customers
16408,6,7,5608.14,2,Champions
16409,81,5,1597.69,1,Loyal Customers
16410,373,1,217.42,3,Hibernating
16411,31,5,1937.61,1,Loyal Customers
16412,180,1,105.84,3,Hibernating
16413,18,4,1144.99,1,Loyal Customers
16414,187,1,548.83,3,Hibernating
16415,109,4,562.77,0,At Risk
16416,90,3,403.42,0,At Risk
16417,162,9,913.79,1,Loyal Customers
16418,121,1,317.87,3,Hibernating
16419,160,4,1284.41,0,At Risk
16420,61,1,627.07,0,At Risk
16421,69,1,190.31,0,At Risk
16422,25,2,599.69,0,At Risk
16423,14,35,19266.59,2,Champions
16424,31,15,11710.99,2,Champions
16425,106,10,1319.92,1,Loyal Customers
16426,373,1,186.33,3,Hibernating
16427,2,7,4862.78,2,Champions
16428,70,1,136.6,3,Hibernating
16429,79,2,476.19,0,At Risk
16430,104,4,893.3,0,At Risk
16431,178,1,88.97,3,Hibernating
16432,221,1,134.58,3,Hibernating
16433,137,2,144.67,3,Hibernating
16434,201,1,272.96,3,Hibernating
16435,25,20,5297.3,2,Champions
16436,181,3,427.59,0,At Risk
16437,95,10,4604.19,1,Loyal Customers
16438,252,2,391.68,3,Hibernating
16439,280,1,74.49,3,Hibernating
16440,6,22,2607.88,2,Champions
16441,37,7,3634.02,1,Loyal Customers
16442,73,2,719.97,0,At Risk
16443,220,1,208.03,3,Hibernating
16444,4,26,18100.56,2,Champions
16445,220,1,142.04,3,Hibernating
16446,84,2,397.32,0,At Risk
16447,157,2,299.5,3,Hibernating
16448,152,5,2427.81,1,Loyal Customers
16449,16,1,459.24,0,At Risk
16450,263,1,341.83,3,Hibernating
16451,7,13,7532.98,2,Champions
16452,88,1,265.7,0,At Risk
16453,91,5,1748.25,1,Loyal Customers
16454,121,1,425.26,0,At Risk
16455,41,9,3363.47,1,Loyal Customers
16456,126,2,266.69,0,At Risk
16457,96,10,3091.27,1,Loyal Customers
16458,70,2,780.57,0,At Risk
16459,27,11,12975.33,2,Champions
16460,71,5,826.21,0,At Risk
16461,278,1,190.93,3,Hibernating
16462,53,1,276.41,0,At Risk
16463,105,3,1591.5,0,At Risk
16464,55,1,188.45,0,At Risk
16465,28,5,514.16,1,Loyal Customers
16466,186,1,106.0,3,Hibernating
16467,38,8,1084.12,1,Loyal Customers
16468,352,3,554.65,3,Hibernating
16469,267,1,77.98,3,Hibernating
16470,38,5,943.83,1,Loyal Customers
16471,44,14,16367.4,2,Champions
16472,145,2,1063.96,0,At Risk
16473,267,1,319.88,3,Hibernating
16474,20,4,650.46,1,Loyal Customers
16475,14,9,2294.05,1,Loyal Customers
16476,22,27,13378.52,2,Champions
16477,122,3,362.32,0,At Risk
16478,78,1,96.94,3,Hibernating
16479,45,4,735.34,0,At Risk
16480,54,2,602.59,0,At Risk
16481,234,1,92.66,3,Hibernating
16482,249,1,117.72,3,Hibernating
16483,51,4,1118.64,1,Loyal Customers
16484,37,17,2321.36,1,Loyal Customers
16485,62,7,1439.12,1,Loyal Customers
16486,185,1,326.07,3,Hibernating
16487,8,24,14957.02,2,Champions
16488,33,3,1134.67,1,Loyal Customers
16489,229,1,795.09,3,Hibernating
16490,145,5,2382.72,1,Loyal Customers
16491,40,1,247.08,0,At Risk
16492,39,5,1846.56,1,Loyal Customers
16493,35,14,10407.4,2,Champions
16494,85,5,2990.04,1,Loyal Customers
16495,87,10,2278.18,1,Loyal Customers
16496,6,23,13555.61,2,Champions
16497,3,19,5580.19,2,Champions
16498,172,1,202.7,3,Hibernating
16499,304,1,39.77,3,Hibernating
16500,44,33,8215.67,2,Champions
16501,173,1,117.93,3,Hibernating
16502,11,16,4640.45,2,Champions
16503,318,1,68.04,3,Hibernating
16504,134,1,107.07,3,Hibernating
16505,112,1,285.45,3,Hibernating
16506,108,2,525.99,0,At Risk
16507,123,17,3270.29,1,Loyal Customers
16508,59,4,1509.34,1,Loyal Customers
16509,157,2,145.01,3,Hibernating
16510,27,11,6322.64,1,Loyal Customers
16511,95,2,194.16,0,At Risk
16512,31,1,136.6,0,At Risk
16513,17,5,1646.15,1,Loyal Customers
16514,174,1,296.51,3,Hibernating
16515,278,1,340.2,3,Hibernating
16516,102,3,560.01,0,At Risk
16517,57,3,595.85,0,At Risk
16518,191,1,77.62,3,Hibernating
16519,8,21,7755.97,2,Champions
16520,60,2,583.17,0,At Risk
16521,28,4,803.9,1,Loyal Customers
16522,61,2,427.3,0,At Risk
16523,216,1,111.2,3,Hibernating
16524,83,9,3838.13,1,Loyal Customers
16525,62,7,1739.54,1,Loyal Customers
16526,53,8,4068.57,1,Loyal Customers
16527,220,2,567.75,3,Hibernating
16528,219,1,279.43,3,Hibernating
16529,9,29,19048.93,2,Champions
16530,99,2,188.54,0,At Risk
16531,5,10,5769.18,2,Champions
16532,183,1,109.94,3,Hibernating
16533,143,3,1498.72,0,At Risk
16534,5,9,3152.34,2,Champions
16535,73,2,184.76,0,At Risk
16536,217,1,62.25,3,Hibernating
16537,90,11,1623.42,1,Loyal Customers
16538,7,31,24001.15,2,Champions
16539,278,1,108.25,3,Hibernating
16540,7,20,15252.51,2,Champions
16541,40,1,235.68,0,At Risk
16542,68,2,270.04,0,At Risk
16543,32,10,5165.15,1,Loyal Customers
16544,20,2,424.43,0,At Risk
16545,14,13,5006.18,2,Champions
16546,31,12,7765.46,2,Champions
16547,83,1,181.13,3,Hibernating
16548,301,1,81.97,3,Hibernating
16549,34,15,4864.54,1,Loyal Customers
16550,169,1,157.73,3,Hibernating
16551,37,4,3653.23,1,Loyal Customers
16552,11,23,13404.59,2,Champions
16553,82,3,982.8,0,At Risk
16554,14,3,1910.86,1,Loyal Customers
16555,108,1,288.22,3,Hibernating
16556,86,5,1258.82,1,Loyal Customers
16557,182,5,4889.55,1,Loyal Customers
16558,353,1,79.28,3,Hibernating
16559,39,3,556.38,0,At Risk
16560,274,1,119.52,3,Hibernating
16561,8,4,931.67,1,Loyal Customers
16562,12,18,6265.3,2,Champions
16563,52,3,527.92,0,At Risk
16564,183,1,57.2,3,Hibernating
16565,201,1,208.5,3,Hibernating
16566,143,2,210.74,3,Hibernating
16567,132,1,83.07,3,Hibernating
16568,71,14,1086.75,1,Loyal Customers
16569,159,3,365.07,0,At Risk
16570,83,2,342.47,0,At Risk
16571,211,2,284.74,3,Hibernating
16572,76,3,2669.38,1,Loyal Customers
16573,195,1,149.88,3,Hibernating
16574,65,9,2212.96,1,Loyal Customers
16575,252,1,227.08,3,Hibernating
16576,373,1,149.0,3,Hibernating
16577,33,1,604.49,0,At Risk
16578,38,2,270.89,0,At Risk
16579,11,19,16590.7,2,Champions
16580,128,1,114.43,3,Hibernating
16581,289,1,340.35,3,Hibernating
16582,369,1,213.85,3,Hibernating
16583,269,1,131.93,3,Hibernating
16584,122,1,321.17,3,Hibernating
16585,183,1,275.51,3,Hibernating
16586,14,2,874.74,1,Loyal Customers
16587,45,4,1160.8,1,Loyal Customers
16588,34,1,350.31,0,At Risk
16589,51,7,1355.12,1,Loyal Customers
16590,18,20,4745.29,2,Champions
16591,221,1,81.72,3,Hibernating
16592,7,19,13341.82,2,Champions
16593,373,1,168.75,3,Hibernating
16594,21,20,7387.66,2,Champions
16595,139,1,317.33,3,Hibernating
16596,112,7,3409.95,1,Loyal Customers
16597,205,2,714.38,0,At Risk
16598,82,3,852.46,0,At Risk
16599,74,8,3092.14,1,Loyal Customers
16600,17,6,1008.85,1,Loyal Customers
16601,13,28,9322.78,2,Champions
16602,58,6,1885.25,1,Loyal Customers
16603,28,3,254.04,0,At Risk
16604,8,45,11933.05,2,Champions
16605,270,1,245.64,3,Hibernating
16606,18,1,121.37,0,At Risk
16607,12,16,5642.05,2,Champions
16608,21,2,410.34,0,At Risk
16609,63,4,341.98,0,At Risk
16610,89,1,163.79,3,Hibernating
16611,85,1,134.48,3,Hibernating
16612,143,1,402.39,3,Hibernating
16613,141,3,1033.47,0,At Risk
16614,62,5,1596.69,1,Loyal Customers
16615,32,8,1227.53,1,Loyal Customers
16616,179,1,317.53,3,Hibernating
16617,25,11,5727.28,1,Loyal Customers
16618,164,1,170.1,3,Hibernating
16619,63,4,2602.11,1,Loyal Customers
16620,193,1,134.67,3,Hibernating
16621,36,1,578.73,0,At Risk
16622,329,1,163.61,3,Hibernating
16623,22,4,1540.54,1,Loyal Customers
16624,54,9,816.15,1,Loyal Customers
16625,305,1,163.81,3,Hibernating
16626,88,2,636.78,0,At Risk
16627,27,9,4163.57,1,Loyal Customers
16628,78,1,273.42,0,At Risk
16629,14,7,3342.31,1,Loyal Customers
16630,285,1,81.44,3,Hibernating
16631,38,7,751.35,1,Loyal Customers
16632,29,15,5716.8,2,Champions
16633,55,22,15527.08,2,Champions
16634,272,3,712.64,0,At Risk
16635,63,2,471.11,0,At Risk
16636,96,2,293.72,0,At Risk
16637,197,1,60.03,3,Hibernating
16638,48,2,546.94,0,At Risk
16639,212,1,37.47,3,Hibernating
16640,139,2,164.76,3,Hibernating
16641,110,5,610.17,0,At Risk
16642,226,2,636.57,0,At Risk
16643,99,2,820.34,0,At Risk
16644,40,1,142.67,0,At Risk
16645,39,18,3939.14,1,Loyal Customers
16646,151,1,31.75,3,Hibernating
16647,78,6,1540.92,1,Loyal Customers
16648,48,1,265.51,0,At Risk
16649,71,7,2494.69,1,Loyal Customers
16650,327,1,122.51,3,Hibernating
16651,138,1,168.71,3,Hibernating
16652,255,2,264.79,3,Hibernating
16653,48,2,168.19,0,At Risk
16654,244,1,109.87,3,Hibernating
16655,64,5,2160.53,1,Loyal Customers
16656,28,1,223.61,0,At Risk
16657,122,2,251.91,0,At Risk
16658,70,2,2326.82,0,At Risk
16659,127,2,445.02,0,At Risk
16660,41,10,5103.25,1,Loyal Customers
16661,41,5,1466.53,1,Loyal Customers
16662,373,2,438.9,3,Hibernating
16663,10,13,4619.7,2,Champions
16664,176,1,150.61,3,Hibernating
16665,70,3,389.54,0,At Risk
16666,63,9,7801.47,1,Loyal Customers
16667,105,1,370.55,0,At Risk
16668,14,11,2254.44,1,Loyal Customers
16669,213,1,96.11,3,Hibernating
16670,263,1,205.65,3,Hibernating
16671,25,3,326.12,0,At Risk
16672,17,3,1822.76,1,Loyal Customers
16673,14,36,17845.21,2,Champions
16674,373,1,114.73,3,Hibernating
16675,24,2,700.85,0,At Risk
16676,155,1,222.83,3,Hibernating
16677,289,1,187.02,3,Hibernating
16678,4,26,10065.89,2,Champions
16679,120,2,318.83,0,At Risk
16680,145,1,323.68,3,Hibernating
16681,49,1,43.78,3,Hibernating
16682,20,4,1766.98,1,Loyal Customers
16683,184,1,78.6,3,Hibernating
